,t,"c=0.1,k=1.0,m=1.0,d0=0.1","c=0.5,k=0.25,m=3,d0=0.05","c=0.12,k=0.3,m=0.7,d0=0.08","c=0.07,k=0.2,m=5,d0=0.07","c=0.2,k=0.1,m=0.5,d0=0.05","c=0.12,k=0.3,m=2,d0=0.08","c=0.6,k=0.6,m=2,d0=0.09","c=0.2,k=0.4,m=3,d0=0.1"
296,7.4,0.033958794448102236,-0.005091032918262404,-0.0017524522945741611,0.008404594397432222,-0.01016697273274809,-0.060107312517476266,-0.02736579199889924,-0.06721389815142108
297,7.425000000000001,0.032403504251164256,-0.005271475157986585,-0.0010562245428159163,0.008073410612509109,-0.010191904913655153,-0.06027883459465868,-0.027074447840513723,-0.06752290579723445
298,7.45,0.03083187158094456,-0.005450893135600342,-0.0003626919338751945,0.007742140922100262,-0.010215321389067899,-0.06044445272120142,-0.02678022319897918,-0.06782577667595716
299,7.4750000000000005,0.029244918235106887,-0.005629281784778864,0.0003279716921244666,0.007410793636543185,-0.010237234328065533,-0.06060416023145289,-0.02648319455700881,-0.068122495788972
300,7.5,0.027643673022976604,-0.0058066361137621885,0.0010155940053098826,0.007079377065206837,-0.010257655965646411,-0.06075795102345303,-0.026183438349616492,-0.06841304867485537
301,7.525,0.026029171105863246,-0.005982951205304654,0.0017000042256607646,0.006747899516284243,-0.01027659860055041,-0.06090581955866006,-0.025881030950195363,-0.06869742140968658
302,7.550000000000001,0.02440245333506704,-0.006158222216620568,0.00238103316202632,0.006416369296585211,-0.010294074593095007,-0.06104776086162479,-0.02557604865671205,-0.06897560060731235
303,7.575,0.02276456558798563,-0.006332444379326352,0.0030585132505522874,0.006084794711329272,-0.010310096363025253,-0.061183770519612796,-0.025268567678018154,-0.06924757341956556
304,7.6000000000000005,0.02111655810274124,-0.006505612999379007,0.0037322785925074883,0.005753184063938576,-0.010324676387377761,-0.06131384468217426,-0.024958664120280524,-0.06951332753643942
305,7.625,0.019459484811748282,-0.006677723457010959,0.0044021649915040135,0.0054215456558309215,-0.01033782719835878,-0.061437980060661986,-0.024646413973532386,-0.06977285118621612
306,7.65,0.017794402674637888,-0.006848771206661385,0.005068009990103168,0.005089887786213044,-0.01034956138123656,-0.061556173927697265,-0.024331893098346245,-0.07002613313555056
307,7.675000000000001,0.016122371010959122,-0.007018751776903855,0.005729652905800071,0.004758218751873886,-0.010359891572248064,-0.06166842411658428,-0.024015177212630967,-0.07027316268950924
308,7.7,0.0144444508330733,-0.007187660770370467,0.006386934866379987,0.004426546846978179,-0.010368830456520187,-0.06177472902067254,-0.023696341878553916,-0.07051392969156398
309,7.7250000000000005,0.012761704179656722,-0.007355493863672579,0.007039698844639583,0.004094880362859841,-0.010376390766005567,-0.06187508759266801,-0.023375462489589917,-0.0707484245235412
310,7.75,0.011075193450228353,-0.007522246807317788,0.007687789692466572,0.0037632275878159488,-0.010382585277433107,-0.061969499343892794,-0.023052614257698587,-0.07097663810552603
311,7.775,0.009385980741112004,-0.007687915425623584,0.008331054174271393,0.00343159680690043,-0.010387426810273347,-0.06205796434349365,-0.022727872200631292,-0.07119856189572228
312,7.800000000000001,0.007695127183247626,-0.007852495616627491,0.008969340999764715,0.003099996301718226,-0.010390928224718722,-0.062140483217599414,-0.02240131112936931,-0.07141418789026714
313,7.825,0.0060036922822573665,-0.008015983351993706,0.009602500856074846,0.0027684343502194625,-0.010393102419678899,-0.06221705714842739,-0.022073005635694434,-0.07162350862300215
314,7.8500000000000005,0.0043127332611739115,-0.008178374676916378,0.01023038643919927,0.0024369192264937904,-0.010393962330791207,-0.062287687873339256,-0.021743030079893356,-0.07182651716519933
315,7.875,0.0026233044062358045,-0.008339665710019368,0.010852852484784759,0.002105459200565005,-0.010393520928446316,-0.062352377683846064,-0.021411458578597237,-0.07202320712524297
316,7.9,0.0009364564161481158,-0.008499852643252684,0.01146975579823067,0.001774062538185701,-0.010391791215829232,-0.06241112942456307,-0.021078364992757566,-0.07221357264826761
317,7.925000000000001,-0.0007467642447921449,-0.008658931741785532,0.012080955284110358,0.0014427375006320986,-0.010388786226975708,-0.06246394649211423,-0.020743822915759772,-0.07239760841575152
318,7.95,-0.0024253159893124153,-0.008816899343895943,0.012686311974905648,0.001111492344499203,-0.01038451902484415,-0.06251083283398651,-0.020407905661675455,-0.0725753096450664
319,7.9750000000000005,-0.004098162745132842,-0.008973751860857174,0.013285689059049704,0.0007803353214960045,-0.010379002699403124,-0.06255179294733448,-0.020070686253654654,-0.07274667208898326
320,8.0,-0.005764274587897919,-0.009129485776820642,0.013878951908273755,0.00044927467824105186,-0.010372250365734519,-0.06258683187773523,-0.019732237412459257,-0.0729116920351345
321,8.025,-0.007422628368692103,-0.009284097648695666,0.014465968104253274,0.0001183186560578971,-0.01036427516215247,-0.06261595521789352,-0.01939263154513837,-0.07307036630543216
322,8.05,-0.009072208335757682,-0.009437584106025904,0.015046607464549649,-0.00021252450922881218,-0.010355090248338104,-0.06263916910629787,-0.019051940733847177,-0.07322269225544292
323,8.075000000000001,-0.010712006750044382,-0.009589941850862501,0.015620742067842948,-0.0005432465874974736,-0.010344708803490199,-0.06265648022582748,-0.018710236724809808,-0.07336866777371966
324,8.1,-0.012341024494219876,-0.009741167657634007,0.016188246278453045,-0.0008738393545331334,-0.010333144024491784,-0.06266789580231016,-0.018367590917427564,-0.07350829128108947
325,8.125,-0.013958271674778828,-0.009891258373013122,0.016748996770144606,-0.001204294592231018,-0.010320409124092825,-0.06267342360303162,-0.018024074353533145,-0.07364156172989908
326,8.15,-0.01556276821688997,-0.010040210915780143,0.01730287254921282,-0.0015346040887998407,-0.010306517329109,-0.06267307193519626,-0.01767975770679224,-0.07376847860321667
327,8.175,-0.017153544451630403,-0.010188022276683311,0.017849754976847154,-0.0018647596389647638,-0.010291481878636625,-0.06266684964433974,-0.01733471127225278,-0.07388904191399132
328,8.200000000000001,-0.018729641695257836,-0.01033468951829599,0.018389527790770435,-0.002194753044170272,-0.010275316022283867,-0.06265476611269336,-0.016989004956043184,-0.07400325220416931
329,8.225,-0.02029011282017963,-0.010480209774870651,0.01892207712614952,-0.0025245761127828067,-0.01025803301841821,-0.0626368312575007,-0.016642708265220237,-0.07411111054376837
330,8.25,-0.021834022817283482,-0.010624580252189831,0.01944729153577646,-0.0028542206602930097,-0.010239646132430245,-0.06261305552928684,-0.01629589029776713,-0.0742126185299089
331,8.275,-0.02336044934929925,-0.010767798227413885,0.01996506200951621,-0.0031836785095178707,-0.010220168635013962,-0.0625834499100798,-0.01594861973274306,-0.0743077782858034
332,8.3,-0.02486848329486958,-0.010909861048925756,0.020475281993020983,-0.0035129414908024598,-0.010199613800463365,-0.06254802591158524,-0.01560096482058429,-0.07439659245970355
333,8.325000000000001,-0.026357229283013275,-0.0110507661361726,0.020977847405707316,-0.0038420014422215635,-0.010177994904985683,-0.06250679557331415,-0.01525299337355799,-0.0744790642238053
334,8.35,-0.02782580621767095,-0.011190510979504487,0.021472656657995418,-0.004170850209781052,-0.01015532522503108,-0.06245977146066378,-0.01490477275636914,-0.07455519727311238
335,8.375,-0.029273347792031324,-0.011329093140010005,0.02195961066780894,-0.004499479647618821,-0.010131618035638982,-0.06240696666295237,-0.014556369876921204,-0.07462499582425793
336,8.4,-0.030699002992341,-0.011466510249348862,0.022438612876333985,-0.004827881618205594,-0.010106886608801012,-0.06234839479140768,-0.014207851177231326,-0.07468846461428465
337,8.425,-0.03210193659091161,-0.011602760009581563,0.02290956926303632,-0.005156047992545439,-0.010081144211840599,-0.062284069977109516,-0.013859282624500249,-0.07474560889938395
338,8.450000000000001,-0.03348132962804202,-0.011737840192996134,0.02337238835993594,-0.005483970650375871,-0.010054404105809307,-0.06221400686888691,-0.013510729702337732,-0.07479643445359364
339,8.475,-0.03483637988258295,-0.01187174864193187,0.02382698126513832,-0.005811641480367839,-0.010026679543899878,-0.06213822063116963,-0.013162257402143907,-0.07484094756745491
340,8.5,-0.036166302330879134,-0.012004483268600253,0.024273261655621995,-0.006139052380325399,-0.009997983769876042,-0.0620567269417949,-0.012813930214646805,-0.07487915504662823
341,8.525,-0.03747032959383045,-0.012136042054902877,0.024711145799282082,-0.006466195257384951,-0.009968330016519155,-0.06196954198976909,-0.01246581212159692,-0.07491106421046917
342,8.55,-0.03874771237182354,-0.012266423052246614,0.025140552566229938,-0.006793062028214318,-0.009937731504091624,-0.06187668247298504,-0.012117966587618644,-0.07493668289056328
343,8.575000000000001,-0.03999771986729272,-0.012395624381355858,0.025561403439348884,-0.007119644619211364,-0.0099062014388172,-0.06177816559589499,-0.011770456552219305,-0.0749560194292211
344,8.6,-0.04121964019467677,-0.012523644232081986,0.025973622524106274,-0.007445934966702436,-0.00987375301137812,-0.06167400906713969,-0.011423344421956019,-0.07496908267793304
345,8.625,-0.042412780777547926,-0.012650480863210049,0.026377136557623318,-0.007771925017140633,-0.009840399395429158,-0.06156423109713369,-0.011076692062760471,-0.07497588199578442
346,8.65,-0.04357646873269596,-0.012776132602262577,0.026771874917001746,-0.008097606727303204,-0.009806153746128556,-0.06144885039560733,-0.010730560792422326,-0.07497642724783095
347,8.675,-0.044710051240961876,-0.012900597845300739,0.027157769626910078,-0.008422972064489286,-0.0097710291986859,-0.061327886169105665,-0.010385011373230875,-0.07497072880343479
348,8.700000000000001,-0.0458128959046214,-0.013023875056722712,0.027534755366429263,-0.008748013006716895,-0.009735038866926896,-0.06120135811844445,-0.010040104004775624,-0.07495879753456122
349,8.725,-0.04688439109112959,-0.013145962769059352,0.027902769475160027,-0.009072721542919571,-0.009698195841875102,-0.061069286436123915,-0.009695898316905755,-0.07494064481403655
350,8.75,-0.047923946263045865,-0.013266859582767179,0.028261751958592818,-0.00939708967314312,-0.009660513190350618,-0.06093169180369992,-0.009352453362848479,-0.07491628251376711
351,8.775,-0.04893099229396773,-0.013386564166018656,0.02861164549274202,-0.009721109408741307,-0.009622003953585702,-0.060788595389113735,-0.009009827612486795,-0.07488572300291953
352,8.8,-0.04990498177031112,-0.013505075254489874,0.0289523954280468,-0.010044772772571793,-0.009582681145857381,-0.06064001884397988,-0.008668078945796182,-0.07484897914606287
353,8.825000000000001,-0.050845389278784785,-0.01362239165114557,0.029283949792540648,-0.010368071799191522,-0.009542557753136977,-0.06048598430083295,-0.008327264646440641,-0.07480606430127246
354,8.85,-0.05175171167941411,-0.013738512226021555,0.029606259294291334,-0.01069099853505164,-0.009501646731756633,-0.06032651437033328,-0.007987441395527995,-0.07475699231819588
355,8.875,-0.052623468363981095,-0.013853435916004589,0.029919277323114283,-0.011013545038692202,-0.00945996100709275,-0.06016163213843233,-0.007648665265524263,-0.07470177753608107
356,8.9,-0.053460201499754265,-0.013967161724609635,0.030222959951561875,-0.011335703380936353,-0.009417513472266425,-0.05999136116349747,-0.007310991714327454,-0.07464043478176718
357,8.925,-0.05426147625839447,-0.014079688721754633,0.030517265935191447,-0.011657465645084271,-0.009374316986860788,-0.05981572547339705,-0.006974475579500181,-0.07457297936763807
358,8.950000000000001,-0.05502688102992986,-0.014191016043532708,0.030802156712115007,-0.011978823927106771,-0.009330384375655292,-0.059634749562545705,-0.006639171072661385,-0.0744994270895387
359,8.975,-0.05575602762170394,-0.01430114289198196,0.031077596401833954,-0.01229977033583831,-0.009285728427376926,-0.05944845838891051,-0.006305131774036875,-0.07441979422465486
360,9.0,-0.056448551442210296,-0.01441006853485272,0.031343551803362006,-0.012620296993169789,-0.009240361893468326,-0.059256877370978074,-0.005972410627168411,-0.07433409752935634
361,9.025,-0.05710411166973664,-0.014517792305372356,0.031599992392640136,-0.012940396034240919,-0.009194297486872812,-0.05906003238468317,-0.0056410599337814865,-0.07424235423700373
362,9.05,-0.057722391405750785,-0.014624313602007702,0.031846890319246896,-0.013260059607632086,-0.009147547880836257,-0.05885794976029899,-0.005311131348811115,-0.07414458205571917
363,9.075000000000001,-0.05830309781297148,-0.01472963188822504,0.03208422040240834,-0.01357927987555596,-0.009100125707725849,-0.05865065627928959,-0.004982675875585715,-0.07404079916612136
364,9.1,-0.05884596223807555,-0.014833746692247723,0.03231196012631143,-0.013898049014048678,-0.00905204355786568,-0.058438179171124725,-0.004655743861168694,-0.07393102421902491
365,9.125,-0.0593507403190035,-0.014936657606811463,0.03253008963472517,-0.014216359213160504,-0.009003313978389145,-0.05822054611005746,-0.00433038499185733,-0.07381527633310436
366,9.15,-0.05981721207683464,-0.015038364288917205,0.032738591724933944,-0.014534202677146188,-0.00895394947210814,-0.05799778521186515,-0.004006648288838915,-0.07369357509252329
367,9.175,-0.06024518199221339,-0.015138866459581771,0.03293745184098754,-0.014851571624654765,-0.008903962496399033,-0.0577699250305537,-0.0036845821040033923,-0.0735659405445284
368,9.200000000000001,-0.06063447906631739,-0.01523816390358618,0.03312665806627266,-0.015168458288919079,-0.008853365462105332,-0.057536994555025776,-0.0033642341159124,-0.07343239319700921
369,9.225,-0.06098495686636785,-0.0153362564692217,0.03330620111541058,-0.01548485491794487,-0.008802170732457124,-0.05729902320571333,-0.003045651325924218,-0.07329295401602333
370,9.25,-0.06129649355569279,-0.015433144068033667,0.03347607432548661,-0.015800753774699285,-0.0087503906220071,-0.05705604083117473,-0.002728880054474056,-0.0731476444232879
371,9.275,-0.06156899190836221,-0.015528826674563042,0.033636273646615616,-0.01611614713729906,-0.008698037395583327,-0.05680807770465685,-0.002413965937509538,-0.07299648629363704
372,9.3,-0.06180237930842527,-0.015623304326085836,0.03378679763184988,-0.016431027299198264,-0.008645123267258527,-0.05655516452062256,-0.0021009539230804823,-0.07283950195244596
373,9.325000000000001,-0.061996607733788144,-0.015716577122350295,0.03392764742643411,-0.016745386569375475,-0.008591660399335985,-0.05629733239124393,-0.001789888268082741,-0.07267671417302177
374,9.35,-0.06215165372478096,-0.01580864522531196,0.03405882675641387,-0.017059217272520615,-0.008537660901351963,-0.05603461284286159,-0.0014808125351554997,-0.07250814617396141
375,9.375,-0.062267518337471614,-0.01589950885886661,0.03418034191660276,-0.0173725117492215,-0.008483136829094604,-0.055767037812410616,-0.001173769589731317,-0.07233382161647682
376,9.4,-0.06234422708179375,-0.015989168308581058,0.03429220175791444,-0.017685262356149357,-0.00842810018363929,-0.05549463964381324,-0.0008688015972386689,-0.07215376460168779
377,9.425,-0.06238182984456559,-0.016077623921421882,0.03439441767406566,-0.01799746146624457,-0.00837256291040041,-0.05521745108433881,-0.0005659500204559309,-0.0719679996678826
378,9.450000000000001,-0.062380400797485025,-0.016164876105482097,0.03448700358765671,-0.018309101468901502,-0.008316536898199457,-0.05493550528093175,-0.0002652556170164947,-0.07177655178774688
379,9.475,-0.06234003829019634,-0.016250925329705772,0.03456997593563522,-0.018620174770152875,-0.008260033978349474,-0.05464883577650704,3.3241562935758035e-05,-0.07157944636556098
380,9.5,-0.062260864728532185,-0.016335772123610676,0.03464335365415023,-0.018930673792853996,-0.008203065923755718,-0.05435747650621447,0.00032950217894140864,-0.07137670923436591
381,9.525,-0.06214302643804419,-0.016419417077008825,0.03470715816280307,-0.019240590976866007,-0.008145644448032594,-0.05406146179367197,0.0006234876022712866,-0.07116836665309842
382,9.55,-0.0619866935129438,-0.016501860839725185,0.034761413348301726,-0.01954991877923911,-0.0080877812046367,-0.053760826347167626,0.0009151599178242215,-0.07095444530369541
383,9.575000000000001,-0.06179205965058433,-0.01658310412131431,0.0348061455475258,-0.019858649674395,-0.008029487786015997,-0.053455605255831935,0.0012044819258772111,-0.07073497228816779
384,9.600000000000001,-0.06155934197162336,-0.016663147690775162,0.03484138353000894,-0.020166776154308876,-0.007970775722775048,-0.053145833985779635,0.0014914171436889055,-0.07050997512564439
385,9.625,-0.06128878082601388,-0.016741992376263934,0.03486715847984606,-0.020474290728690937,-0.007911656482856248,-0.052831548376222365,0.0017759298069571574,-0.07027948174938609
386,9.65,-0.06098063958498011,-0.016819639064805048,0.034883503977032486,-0.02078118592516762,-0.007852141470736946,-0.05251278463555201,0.0020579848711315815,-0.07004352050377013
387,9.675,-0.06063520441914353,-0.016896088702000277,0.034890455978242675,-0.021087454289461766,-0.007792242026642549,-0.05218957933739537,0.002337548012581662,-0.06980212014124568
388,9.700000000000001,-0.060252784062971514,-0.016971342291736018,0.03488805279705573,-0.021393088385572884,-0.007731969425775354,-0.05186196941664056,0.002614585629621667,-0.06955530981926018
389,9.725000000000001,-0.05983370956573021,-0.017045400895888782,0.03487633508363567,-0.021698080795956524,-0.007671334877559189,-0.051529992165435516,0.002889064843392942,-0.06930311909715707
390,9.75,-0.05937833402913055,-0.01711826563402889,0.03485534580387398,-0.022002424121703123,-0.007610349524899729,-0.051193685229158965,0.0031609534986046057,-0.06904557793304543
391,9.775,-0.058887032331864535,-0.017189937683122374,0.034825130218002515,-0.022306110982716714,-0.007549024443460473,-0.05085308660236443,0.003430220164133626,-0.06878271668064147
392,9.8,-0.058360200841236505,-0.017260418277231154,0.03478573585868456,-0.02260913401789245,-0.007487370640954246,-0.05050823462469756,0.0036968341334849713,-0.06851456608608232
393,9.825000000000001,-0.05779825711210138,-0.017329708707211504,0.03473721250859225,-0.022911485885294174,-0.007425399056450253,-0.05015916797678725,0.003960765425113148,-0.06824115728471263
394,9.850000000000001,-0.05720163957332963,-0.01739781032041081,0.034679612177478475,-0.02321315926233122,-0.007363120559696527,-0.049805925676111085,0.004221984782605812,-0.06796252179784394
395,9.875,-0.05657080720202597,-0.017464724520362636,0.03461298907875165,-0.023514146845934614,-0.0073005459504577415,-0.04944854707283517,0.004480463674730583,-0.06767869152948736
396,9.9,-0.055906239185735215,-0.017530452766480166,0.034537399605561576,-0.023814441352732838,-0.007237685957868344,-0.049087071845629174,0.004736174295346106,-0.06738969876305974
397,9.925,-0.05520843457287699,-0.017594996573748016,0.034452902306405075,-0.024114035519226893,-0.007174551239800885,-0.04872153999745715,0.004989089563178189,-0.06709557615806412
398,9.950000000000001,-0.0544779119116559,-0.0176583575124124,0.03435955786025983,-0.024412922101964996,-0.007111152382249517,-0.04835199185134373,0.005239183121462358,-0.06679635674674372
399,9.975000000000001,-0.05371520887770205,-0.017720537207669754,0.03425742905125512,-0.02471109387771661,-0.007047499898728529,-0.04797846804611715,0.005486429337453684,-0.06649207393071119
400,10.0,-0.05292088189070199,-0.017781537339353774,0.034146580742888205,-0.025008543643645895,-0.006983604229685947,-0.0476010095321288,0.005730803301805012,-0.06618276147755212
401,10.025,-0.05209550572028728,-0.017841359641620966,0.03402707985179526,-0.025305264217484597,-0.0069194757419319625,-0.0472196575669501,0.005972280827814795,-0.06586845351740414
402,10.05,-0.051239673081453434,-0.017900005902634582,0.03389899532108571,-0.02560124843770446,-0.0068551247280823225,-0.04683445371104715,0.006210838450545415,-0.06554918453951132
403,10.075000000000001,-0.0503539942197874,-0.01795747796424714,0.033762398093248915,-0.025896489163688727,-0.00679056140601637,-0.04644543982343328,0.006446453425813391,-0.06522498938875454
404,10.100000000000001,-0.04943909648678858,-0.01801377772168148,0.03361736108264237,-0.026190979275903654,-0.006725795918349866,-0.04605265805730029,0.0066791037290524725,-0.06489590326215781
405,10.125,-0.048495623905572986,-0.018068907123210305,0.03346395914757054,-0.026484711676068865,-0.00666083833192236,-0.04565615085562868,0.006908768054050757,-0.06456196170537143
406,10.15,-0.04752423672725514,-0.018122868169834407,0.0333022690619635,-0.026777679287327386,-0.006595698637299091,-0.04525596094677721,0.0071354258115631656,-0.06422320060913154
407,10.175,-0.046525610978309116,-0.018175662914959312,0.033132369486664655,-0.027069875054415063,-0.006530386748287386,-0.04485213134005246,0.007359057127800191,-0.0638796562056973
408,10.200000000000001,-0.045500437999212245,-0.018227293464070753,0.03295434094033705,-0.02736129194382939,-0.006464912501467341,-0.04444470532125861,0.007579642842794465,-0.0635313650652652
409,10.225000000000001,-0.04444942397468238,-0.018277761974408665,0.03276826576999735,-0.027651922943997476,-0.00639928565573683,-0.04403372644822806,0.007797164508646083,-0.0631783640923614
410,10.25,-0.043373289455822236,-0.018327070654639833,0.03257422812118735,-0.027941761065443986,-0.006333515891870672,-0.043619238546333365,0.008011604387648068,-0.06282069052221226
411,10.275,-0.042272768874489816,-0.01837522176452933,0.03237231390779214,-0.028230799340957846,-0.0062676128120939265,-0.043201285703980366,0.008222945450293225,-0.06245838191709295
412,10.3,-0.0411486100502173,-0.01842221761461052,0.032162610781514965,-0.02851903082575872,-0.006201585939669184,-0.04277991226808409,0.008431171373163458,-0.06209147616265584
413,10.325000000000001,-0.04000157369000433,-0.018468060565853938,0.03194520810101784,-0.028806448597662744,-0.006135444718497802,-0.04235516283952686,0.008636266536703128,-0.061720011464237
414,10.350000000000001,-0.03883243288131626,-0.018512753029334826,0.03172019690073818,-0.029093045757247478,-0.006069198512734964,-0.04192708226859943,0.008838216022877468,-0.06134402634314296
415,10.375,-0.03764197257862071,-0.018556297465899513,0.03148766985939073,-0.02937881542801668,-0.006002856606418495,-0.04149571565042548,0.009037005612717475,-0.06096355963291708
416,10.4,-0.03643098908379847,-0.018598696385830525,0.03124772126816469,-0.029663750756563967,-0.0059364282031113165,-0.04106110832037039,0.009232621783752629,-0.06057865047558617
417,10.425,-0.03520028952076971,-0.018639952348510597,0.03100044699862605,-0.029947844912736082,-0.0058699224255575186,-0.04062330584943404,0.009425051707332543,-0.060189338317887676
418,10.450000000000001,-0.03395069130467619,-0.01868006796208545,0.0307459444703346,-0.030231091089795502,-0.005803348315351847,-0.040182354039628686,0.009614283245839185,-0.05979566290747781
419,10.475000000000001,-0.032683021605965666,-0.01871904588312554,0.030484312618185804,-0.030513482504582422,-0.005736714832622597,-0.039738298919341886,0.00980030494979074,-0.059397664289120924
420,10.5,-0.03139811680972489,-0.01875688881628657,0.030215651859487283,-0.030795012397675774,-0.005670030855727818,-0.039291186738685424,0.009983106054838618,-0.05899538280086043
421,10.525,-0.030096821970611323,-0.018793599513969,0.029940064060779748,-0.03107567403355449,-0.005603305180964646,-0.038841063964830204,0.010162676478658943,-0.058588859070171743
422,10.55,-0.02877999026373448,-0.01882918077597647,0.029657652504412775,-0.03135546070075673,-0.0055365465222918285,-0.038387977277327984,0.010339006817739778,-0.05817813401009752
423,10.575000000000001,-0.027448482431839106,-0.018863635449173206,0.029368521854884925,-0.031634365712039814,-0.0054697635110651606,-0.037931973563420124,0.010512088344065645,-0.05776324881536559
424,10.600000000000001,-0.026103166229145502,-0.01889696642714031,0.02907277812495825,-0.03191238240453863,-0.005402964695785888,-0.037473099913333925,0.010681913001700618,-0.057344244958489804
425,10.625,-0.02474491586220203,-0.018929176649831188,0.028770528641557654,-0.032189504139923684,-0.005336158541861887,-0.03701140361556702,0.01084847340327137,-0.05692116418585444
426,10.65,-0.02337461142810573,-0.018960269103225905,0.028461882011464604,-0.032465724304558526,-0.005269353431381557,-0.03654693215216025,0.011011762826351683,-0.05649404851378186
427,10.675,-0.021993138350449935,-0.018990246818984594,0.02814694808681563,-0.03274103630965619,-0.005202557662900363,-0.03607973319395952,0.011171775209749662,-0.05606294022458493
428,10.700000000000001,-0.02060138681335439,-0.01901911287409997,0.027825837930415393,-0.033015433591435515,-0.005135779451239828,-0.03560985459586692,0.011328505149699273,-0.05562788186260343
429,10.725000000000001,-0.019200251193937798,-0.019046870390548892,0.02749866378087458,-0.03328890961127622,-0.005069026927299007,-0.03513734439208223,0.011481947895957486,-0.05518891623022509
430,10.75,-0.017790629493589626,-0.019073522534943065,0.02716553901758263,-0.033561457855873646,-0.0050023081378782214,-0.034662250791333934,0.011632099347808489,-0.054746086383892265
431,10.775,-0.016373422768400245,-0.0190990725181789,0.02682657812552529,-0.03383307183739262,-0.004935631045515026,-0.034184622172101393,0.011778956049976516,-0.054299435630093706
432,10.8,-0.014949534559106524,-0.019123523595086418,0.026481896659957187,-0.03410374509362085,-0.0048690035283323095,-0.033704507077829134,0.011922515188448496,-0.05384900752134235
433,10.825000000000001,-0.013519870320909372,-0.01914687906407746,0.026131611210939383,-0.034373471188121216,-0.004802433379898374,-0.03322195421213123,0.012062774586208287,-0.05339484585213923
434,10.850000000000001,-0.012085336853520425,-0.01916914226679304,0.025775839367752035,-0.03464224371038396,-0.004735928309098941,-0.03273701243398914,0.012199732698883699,-0.052936994654924276
435,10.875,-0.010646841731792542,-0.01919031658774987,0.025414699683192137,-0.03491005627597766,-0.004669495940020948,-0.03224973075294171,0.012333388610307887,-0.052475498196013444
436,10.9,-0.00920529273728766,-0.019210405453986248,0.025048311637766482,-0.0351769025266997,-0.004603143811848071,-0.03176015832426835,0.012463742027996619,-0.052010400971523554
437,10.925,-0.007761597291135919,-0.019229412334707065,0.024676795603789707,-0.03544277613072603,-0.004536879378767826,-0.0312683444441657,0.012590793278542718,-0.05154174770328503
438,10.950000000000001,-0.006316661888534839,-0.019247340740928192,0.024300272809397613,-0.03570767078276032,-0.004470710009890185,-0.03077433854491847,0.012714543302929404,-0.05106958333474196
439,10.975000000000001,-0.004871391535239054,-0.019264194225120167,0.023918865302485517,-0.03597158020418196,-0.004404642989177561,-0.030278190190064662,0.012834993651763795,-0.05059395302684102
440,11.0,-0.003426689186386217,-0.01927997638085114,0.023532695914582,-0.036234498143194065,-0.004338685515386108,-0.02977994906955579,0.0129521464804322,-0.05011490215390926
441,11.025,-0.0019834551880045996,-0.01929469084242926,0.023141888224667125,-0.0364964183749701,-0.004272844702018149,-0.02927966499491249,0.01306600454417864,-0.04963247629952019
442,11.05,-0.0005425867215437321,-0.019308341284544367,0.02274656652294636,-0.03675733470180009,-0.004207127577285771,-0.028777387894375988,0.01317657119310804,-0.04914672125235057
443,11.075000000000001,0.0008950227482332387,-0.019320931421909084,0.022346855774588708,-0.03701724095323616,-0.004141541084085304,-0.028273167808055968,0.013283850367115702,-0.0486576830020258
444,11.100000000000001,0.002328484021658325,-0.019332465008899347,0.02194288158343997,-0.03727613098623692,-0.0040760920799826975,-0.02776705488307505,0.013387846590744459,-0.04816540773495631
445,11.125,0.0037569127085359515,-0.019342945839194357,0.021534770155720057,-0.03753399868531181,-0.004010787337209683,-0.027259099368711157,0.01348856496797105,-0.04766994183016412
446,11.15,0.005179429768159466,-0.01935237774541595,0.021122648263714766,-0.03779083796266409,-0.003945633542670521,-0.02674935161153606,0.013586011176923256,-0.04717133185510045
447,11.175,0.006595162044639192,-0.019360764598767517,0.020706643209471687,-0.038046642758333346,-0.0038806372979593774,-0.026237862050554426,0.013680191464529165,-0.046669624561454515
448,11.200000000000001,0.008003242797221529,-0.01936811030867234,0.020286882788509635,-0.038301407040337285,-0.0038158051193880687,-0.025724681212339194,0.01377111264110028,-0.04616486688095421
449,11.225000000000001,0.009402812225279653,-0.019374418822411504,0.019863495253551126,-0.038555124804812664,-0.0037511434380241735,-0.025209859706167473,0.013858782074849786,-0.04565710592115831
450,11.25,0.010793017987660459,-0.01937969412476132,0.01943660927828819,-0.038807790076155424,-0.0036866585997393547,-0.024693448219155506,0.013943207686347584,-0.04514638896124154
451,11.275,0.012173015716080123,-0.01938394023763031,0.019006353921190364,-0.03905939690716041,-0.0036223568652677942,-0.024175497511393643,0.014024397942913616,-0.04463276344777207
452,11.3,0.013541969522259755,-0.01938716121969578,0.018572858589364694,-0.03930993937915991,-0.0035582444102746566,-0.023656058411081822,0.014102361852950886,-0.04411627699048225
453,11.325000000000001,0.014899052498502763,-0.01938936116603997,0.018136253002477093,-0.03955941160216162,-0.00349432732543442,-0.023135181809665947,0.01417710896021979,-0.04359697735803271
454,11.350000000000001,0.016243447211416268,-0.019390544207785878,0.01769666715674446,-0.039807807714985925,-0.0034306116165190334,-0.022612918656975636,0.014248649338055246,-0.043074912473770315
455,11.375,0.01757434618848607,-0.019390714511732618,0.017254231289006855,-0.04005512188540204,-0.0033671032044957226,-0.02208931995636377,0.014316993583528049,-0.04255013041148051
