,t,"R=0.1,L=1.0,C=1.0,I0=0.1,V0=0.3 ","R=0.5,L=0.25,C=0.3,I0=0.05,V0=0.6 ","R=0.7,L=0.1,C=0.1,I0=0.02,V0=0.9 ","R=0.07,L=0.2,C=0.2,I0=0.07,V0=1.0 ","R=0.2,L=0.1,C=1.0,I0=0.05,V0=0.4 ","R=0.12,L=0.3,C=0.7,I0=0.08,V0=0.6 ","R=0.6,L=0.6,C=0.6,I0=0.09,V0=0.2 ","R=0.2,L=0.4,C=0.3,I0=0.1,V0=0.3 "
184,4.6000000000000005,0.23157988066535093,0.0025760921208126367,7.800441097989927e-08,0.35904234806813773,-0.01263966487318389,0.17300257724734747,-0.01581476210131016,-0.027544189666331702
185,4.625,0.23389896343243982,0.003062235604963087,5.6691109062685884e-08,0.38824891811883877,-0.012655662295362472,0.18962324571285075,-0.016391331327136206,-0.033494410837583276
186,4.65,0.23606625906717624,0.0034997957061657257,3.556590835314805e-08,0.4111689797410498,-0.01259376669617662,0.20551713251541687,-0.016925564670166232,-0.03919742813359023
187,4.675,0.2380807937659293,0.003887587656766676,1.5803569210231604e-08,0.42750120024022403,-0.012458154102125026,0.2206444134209515,-0.01741759154873375,-0.04462680683863271
188,4.7,0.23994169150791073,0.004224888726964821,-1.6874836903805361e-09,0.4370492246929022,-0.012253246041018382,0.2349679300853997,-0.017867610542111678,-0.04975785633017285
189,4.7250000000000005,0.2416481743578226,0.004511421561539406,-1.6274218596917264e-08,0.4397238120848909,-0.0119836706277177,0.24845327354059987,-0.018275887342489937,-0.05456773615452243
190,4.75,0.24319956270652765,0.004747334711572793,-2.75908917301228e-08,0.4355432886544714,-0.011654224288978228,0.2610688587095798,-0.01864275264246441,-0.05903555121265511
191,4.775,0.24459527544974402,0.004933180656106159,-3.5516997706937584e-08,0.424632326057443,-0.011269834329445425,0.27278598981992325,-0.018968599963251245,-0.06314243569897768
192,4.800000000000001,0.24583483010480786,0.005069891614671322,-4.014477173495893e-08,0.40721907793102874,-0.010835522525870736,0.2835789166121205,-0.019253883428813057,-0.06687162549850083
193,4.825,0.2469178428655869,0.005158753454908423,-4.173977460735502e-08,0.3836307336460334,-0.010356369921225793,0.2934248812680757,-0.019499115491048234,-0.07020851881122406
194,4.8500000000000005,0.24784402859566407,0.0052013780001160664,-4.069791919546143e-08,0.3542875721159862,-0.009837482974710108,0.3023041560131772,-0.019704864611151438,-0.07314072483632854
195,4.875,0.2486132007599494,0.005199674039710091,-3.7501960894200143e-08,0.319695621114081,-0.009283961207777669,0.31020007137339156,-0.019871752902202767,-0.07565810041262175
196,4.9,0.24922527129491764,0.005155817341326544,-3.268001981703257e-08,0.28043804829567753,-0.008700866470357957,0.31709903509672394,-0.020000453737983745,-0.07775277457528296
197,4.925000000000001,0.2496802504177048,0.005072219956844709,-2.6768174406643886e-08,0.23716542872976254,-0.008093193935519445,0.3229905417758992,-0.020091689332953445,-0.07941916105196378
198,4.95,0.24997824637433577,0.0049514991060865725,-2.027860644428402e-08,0.1905850499363888,-0.007465844915011742,0.32786717323631415,-0.02014622829824579,-0.08065395878341389
199,4.9750000000000005,0.25011946512739286,0.004796445911540846,-1.3674223194032114e-08,0.14144942897849933,-0.0068236015725204385,0.3317245897799876,-0.02016488317846972,-0.08145614061470122
200,5.0,0.2501042099834698,0.0046099942453383036,-7.350164348999966e-09,0.09054422687788154,-0.006171103596157772,0.3345615124024235,-0.020148507974008866,-0.08182693036247887
201,5.025,0.24993288116079637,0.004395189936053178,-1.6221432967139621e-09,0.03867575337441691,-0.00551282687677395,0.3363796961248546,-0.020097995653426674,-0.08176976852134388
202,5.050000000000001,0.24960597529745032,0.00415516056790837,3.2788094966149764e-09,-0.01334174026897243,-0.004853064224180587,0.3371838946092216,-0.02001427566048565,-0.08129026692783613
203,5.075,0.2491240849006141,0.0038930860888070806,7.205928966484628e-09,-0.064698781142686,-0.004195908139394525,0.33698181624739276,-0.019898311420187564,-0.08039615275380341
204,5.1000000000000005,0.24848789773736613,0.00361217042648869,1.0091558552613496e-08,-0.11460320951406978,-0.0035452356476005065,0.33578407193945353,-0.019751097848134225,-0.07909720225144394
205,5.125,0.24769819616753352,0.0033156142941979877,1.1938308941291349e-08,-0.16229233546197386,-0.0029046951837449634,0.3336041147983769,-0.019573658867396895,-0.07740516472011558
206,5.15,0.24675585641916645,0.0030065893487481693,1.2807628241540648e-08,-0.20704453174430362,-0.002277695510560934,0.33045817203991384,-0.01936704493696554,-0.07533367720974792
207,5.175000000000001,0.24566184780723102,0.002688213844929208,1.2806851116048504e-08,-0.24819008769629086,-0.001667396637425625,0.3263651693371157,-0.019132330595729344,-0.07289817051722745
208,5.2,0.24441723189614864,0.002363529911037927,1.2075709763622193e-08,-0.28512116196468423,-0.0010767026978011308,0.32134664793842255,-0.01887061202581539,-0.07011576707025846
209,5.2250000000000005,0.24302316160684595,0.002035482551052796,1.0773162548154795e-08,-0.3173006872970445,-0.0005082567331364433,0.3154266748667016,-0.018583004638984775,-0.06700517132778988
210,5.25,0.24148088026901082,0.0017069004598048473,9.065240558995583e-09,-0.34427009816555887,3.556267796639504e-05,0.3086317465339532,-0.018270640689654744,-0.06358655335700422
211,5.275,0.23979172061928217,0.0013804787185580623,7.1144419000867955e-09,-0.3656557714197115,0.0005526430147774906,0.3009906861225531,-0.017934666917981342,-0.05988142627395891
212,5.300000000000001,0.23795710374613568,0.001058763419850754,5.071030169200765e-09,-0.3811740911138538,0.0010411377105439953,0.2925345350988801,-0.01757624222630119,-0.05591251825819571
213,5.325,0.23597853798225485,0.0007441382523958357,3.0664277482936147e-09,-0.39063507080547993,0.0014994644331654489,0.2832964392388901,-0.01719653539209189,-0.051703639870870295
214,5.3500000000000005,0.23385761774521138,0.0004388130594148048,1.2087444373580284e-09,-0.3939444896130903,0.001926301839700596,0.2733115295576859,-0.016796722820470317,-0.04727954742119636
215,5.375,0.23159602232730753,0.0001448143670981435,-4.1964634072325604e-10,-0.39110452179445515,0.002320584898913447,0.262616798546311,-0.0163779863391055,-0.04266580313719349
216,5.4,0.22919551463546148,-0.00013602213595678006,-1.76267423681069e-09,-0.38221286318797354,0.002681498880196395,0.2512509721288724,-0.01594151103827931,-0.0378886329038585
217,5.425000000000001,0.2266579398820492,-0.0004020572023926757,-2.7895473939877653e-09,-0.36746038118432545,0.003008472110538271,0.23925437776167327,-0.015488483158682865,-0.03297478233500436
218,5.45,0.22398522422764006,-0.0006518517607959948,-3.4924504974516617e-09,-0.3471273376026059,0.0033011676037536164,0.22666880910323814,-0.015020088029391369,-0.027951371944094774
219,5.4750000000000005,0.22117937337659466,-0.0008841688422705282,-3.883301829125116e-09,-0.32157825558719233,0.0035594736679775926,0.2135373876900242,-0.014537508058313116,-0.022845752174568076
220,5.5,0.21824247112652,-0.0010979737714153458,-3.989905371288022e-09,-0.29125552208935446,0.0037834935984873692,0.1999044220571333,-0.014041920777262799,-0.017685359041425236
221,5.525,0.21517667787260017,-0.0012924327048017884,-3.8518145597226395e-09,-0.25667183634460067,0.003973534563262099,0.1858152647465379,-0.013534496943660847,-0.012497571123341659
222,5.550000000000001,0.21198422906785222,-0.0014669096094145938,-3.5161899060838687e-09,-0.21840163172422455,0.0041300957883740625,0.171316167647187,-0.013016398700716168,-0.007309568628414236
223,5.575,0.20866743364037496,-0.001620961781684465,-3.033887750503386e-09,-0.1770716131800145,0.004253856149346882,0.15645413611187525,-0.012488777797801458,-0.0021481952369221354
224,5.6000000000000005,0.20522867236868772,-0.0017543340146862149,-2.455966131429059e-09,-0.1333505650028235,0.004345661273059583,0.14127678229494353,-0.011952773872586182,0.0029601765986114383
225,5.625,0.20167039621627852,-0.0018669515268108566,-1.830740108875654e-09,-0.08793859360462737,0.004406510252657706,0.12583217815279313,-0.0114095127963478,0.007989776242108608
226,5.65,0.1979951246265009,-0.0019589117697541175,-1.201466291387898e-09,-0.04155597737654577,0.004437542075293182,0.110168708545754,-0.01086010508373727,0.012915560726830042
227,5.675000000000001,0.19420544377898538,-0.002030475237019758,-6.046876245651851e-10,0.005068199718821661,0.0044400218593963455,0.09433492487523767,-0.010305644368134387,0.017713335280175886
228,5.7,0.19030400480874712,-0.002082055396343691,-6.92268522683344e-11,0.05120745234144637,0.004415326994627637,0.07837939968414673,-0.009747205943586686,0.02235986796302671
229,5.7250000000000005,0.18629352198919635,-0.002114207870542578,3.842180774480152e-10,0.09614915824277698,0.004364933273706617,0.06235058264144733,-0.009185845374188303,0.02683299790362978
230,5.75,0.1821767708802763,-0.0021276189913233263,7.429502220669675e-10,0.13920550921527092,0.004290401101015355,0.04629665832350805,-0.008622597171616939,0.031111736645630633
231,5.775,0.17795658644296952,-0.0021230938496094903,1.0017133592645977e-09,0.17972398111345564,0.00419336185826477,0.030265406195364844,-0.00805847354141352,0.035176362171450634
232,5.800000000000001,0.1736358611214358,-0.0021015439640044036,1.1617972407804478e-09,0.21709716446778482,0.00407550450263998,0.0143040631845936,-0.007494463198457091,0.039008505205549555
233,5.825,0.16921754289405777,-0.0020639746861811498,1.2299131161899581e-09,0.25077180852747244,0.0039385624677459275,-0.0015408107711679766,-0.006931530251956336,0.04259122744697036
234,5.8500000000000005,0.16470463329468898,-0.002011472458332941,1.2169405470451383e-09,0.28025694507114385,0.00378430093240003,-0.017223463834552737,-0.0063706131601532785,0.04590909142667388
235,5.875,0.16010018540541465,-0.0019451920334040203,1.1366376551827063e-09,0.3051309737858563,0.0036145045169049127,-0.032699079681748386,-0.005812623754810364,0.048948221732280306
236,5.9,0.1554073018221482,-0.001866343763723599,1.0043942416341643e-09,0.32504760817849504,0.003430965460921101,-0.04792390087829339,-0.00525844633542945,0.051696357390700255
237,5.925000000000001,0.1506291325944018,-0.001776181057958537,8.360920143175477e-10,0.33974059956715774,0.0032354723314858788,-0.06285534789228994,-0.004708936833034603,0.054142895247480796
238,5.95,0.14576887314058073,-0.0016759881000602119,6.471197403323929e-10,0.3490271764029712,0.003029799304126312,-0.07745213343608529,-0.004164922043234136,0.056278924230277465
239,5.9750000000000005,0.1408297621401643,-0.001567067917184356,4.5157462545248656e-10,0.35281015667880766,0.0028156960544282023,-0.09167437184439203,-0.003627198928166904,0.058097250432424044
240,6.0,0.13581507940414722,-0.0014507308764860056,2.6166557580065275e-10,0.351078712165105,0.0025948782918808096,-0.10548368321438772,-0.0030965339868279846,0.059592413000859025
241,6.025,0.13072814372512415,-0.0013282836833111097,8.731996824951894e-11,0.3439077843442294,0.0023690189623517995,-0.1188432920516202,-0.002573662693165269,0.06076069086044199
242,6.050000000000001,0.12557231070841088,-0.001201018945696781,-6.40163129560028e-11,0.33145617286393786,0.0021397401401876933,-0.13171812018430662,-0.002059289001237446,0.061600100353701386
243,6.075,0.12035097058560248,-0.0010702053623262882,-1.874051951941483e-10,0.31396333777365604,0.0019086056257088244,-0.14407487372798988,-0.001554084916625113,0.062110383921075395
244,6.1000000000000005,0.11506754601197705,-0.000937078583233704,-2.802954682588265e-10,0.2917449764312238,0.0016771142588010463,-0.1558821239022811,-0.0010586901331943958,0.062292989991507654
245,6.125,0.1097254898491619,-0.000802832784684372,-3.4228510863773925e-10,0.2651874544747931,0.0014466939544209119,-0.16711038152157842,-0.0005737117342226052,0.06215104429662376
246,6.15,0.10432828293448057,-0.0006686129918358476,-3.7479917366560783e-10,0.23474118736677338,0.0012186964611487331,-0.1777321650021918,-9.972395680841361e-05,0.06168931286343757
247,6.175000000000001,0.09887943183840849,-0.0005355081750710428,-3.807151927867802e-10,0.20091308448054215,0.0009943928394630618,-0.18772206174901732,0.0003627319815916562,0.06091415698042204
248,6.2,0.09338246661156478,-0.0004045451383481247,-3.6396585217634813e-10,0.16425818129004024,0.0007749696521867335,-0.19705678280591554,0.0008131479957366067,0.05983348046964349
249,6.2250000000000005,0.08784093852267352,-0.0002766832105836901,-3.291452805528799e-10,0.12537059674262238,0.0005615258555838235,-0.20571521067500576,0.0012510491855953773,0.0584566696333313
250,6.25,0.08225841778892994,-0.00015280974402558732,-2.811408150697125e-10,0.08487396218570774,0.0003550703758792505,-0.2136784402312795,0.0016759938311417955,0.056794526276580194
251,6.275,0.07663849130020509,-3.37364168237804e-05,-2.2480716031390851e-10,0.04341147515280239,0.00015652035253921516,-0.22092981268010115,0.0020875733303964213,0.05485919423871218
252,6.300000000000001,0.07098476033852745,7.980366938851052e-05,-1.6469472011670693e-10,0.0016357358073728042,-3.329997350181888e-05,-0.22745494252628487,0.0024854120822221143,0.05266407989403802
253,6.325,0.06530083829427381,0.0001871581121007778,-1.0483890077172019e-10,-0.039801474154948745,-0.00021365975134796553,-0.23324173754443753,0.0028691673154390366,0.05022376710823438
254,6.3500000000000005,0.05959034838050505,0.0002877565715087499,-4.8612615046852955e-11,-0.08025931084349973,-0.00038392141863830844,-0.23828041176108475,0.0032385288658770437,0.04755392715919706
255,6.375,0.053856921346878486,0.00038111140101733615,1.3597464414912647e-12,-0.11911772941552004,-0.0005435400365729184,-0.2425634914796725,0.0035932189030327783,0.04467122415096408
256,6.4,0.048104193194563306,0.0004668175752943106,4.3231837665331e-11,-0.15578693626327444,-0.000692062093001006,-0.2460858143998397,0.003932991608045201,0.041593216466049555
257,6.425000000000001,0.042335802893584434,0.0005445519507180029,7.591576117698602e-11,-0.18971628885416136,-0.0008291238068070561,-0.24884452190227388,0.0042576328047425425,0.038338254815255
258,6.45,0.0365553901040119,0.0006140718967857198,9.902235701268705e-11,-0.22040250976258477,-0.0009544489682486597,-0.25083904459000017,0.004566959545552735,0.034925377454680696
259,6.4750000000000005,0.03076659290240941,0.0006752133402783559,1.1277122256022599e-10,-0.24739709325012638,-0.001067846351036935,-0.2520710811960107,0.00486081965410106,0.03137420314723879
260,6.5,0.024973045514949017,0.0007278882667081306,1.1788045524172543e-10,-0.27031279635541017,-0.0011692067328146012,-0.252544570985682,0.00513909122634898,0.02770482245047056
261,6.525,0.019178376058588402,0.0007720817258133792,1.154456623297263e-10,-0.2888291216198058,-0.0012584995612849818,-0.2522656598004204,0.005401682092152429,0.023937687913896583
262,6.550000000000001,0.013386204291702368,0.00080784838961198,1.0681686213274546e-10,-0.30269671505077955,-0.0013357693035875055,-0.2512426599063337,0.005648529239140578,0.02009350376753098
263,6.575,0.007600139375547095,0.000835308712793583,9.348063649986616e-11,-0.31174062044381073,-0.0014011315166118287,-0.24948600382844605,0.005879598200832498,0.016193115678595035
264,6.6000000000000005,0.0018237776479282676,0.0008546447460331644,7.69534134761173e-11,-0.315862349464987,-0.0014547686758045934,-0.24700819236697819,0.006094882410924043,0.01225740114594449
265,6.625,-0.003939299589566607,0.0008660956531606268,5.869018028344107e-11,-0.3150407456491455,-0.0014969257996630832,-0.24382373700748952,0.006294402525686755,0.00830716109135462
266,6.65,-0.009685528269426529,0.0008699529830426875,4.001135631000323e-11,-0.3093316393971721,-0.0015279059065407856,-0.2399490969511626,0.006478205716428346,0.004363013193662711
267,6.675000000000001,-0.015411363739829214,0.0008665557465453441,2.2049081731919918e-11,-0.2988663098652374,-0.001548065339625477,-0.23540261100519277,0.006646364933966251,0.00044528749597457515
268,6.7,-0.021113282928688113,0.0008562853480720303,5.712868363058672e-12,-0.28384878803712577,-0.0015578089950047584,-0.23020442458607304,0.006798978147066731,-0.003426075202208354
269,6.7250000000000005,-0.02678778648882626,0.0008395604199399334,-8.326536498340535e-12,-0.2645520529761427,-0.0015575854866215595,-0.22437641210051337,0.0069361675567976445,-0.0072316216768515155
270,6.75,-0.03243140092298411,0.0008168316062923602,-1.9637076806187746e-11,-0.24131318999632376,-0.0015478822806582345,-0.21794209497979503,0.00705807878873634,-0.01095248086719505
271,6.775,-0.03804068068738729,0.0007885763413774749,-2.8011711573156656e-11,-0.21452759502204588,-0.0015292208304870972,-0.2109265556534741,0.007164880064964561,-0.014570454276654024
272,6.800000000000001,-0.043612210272612854,0.0007552936648830939,-3.3444099677625463e-11,-0.18464232349001725,-0.0015021517418032648,-0.20335634775752925,0.007256761357768664,-0.018068101771114356
273,6.825,-0.049142606260513554,0.0007174991146342186,-3.609674060004602e-11,-0.15214869458162966,-0.0014672499959273505,-0.19525940288026747,0.00733393352694786,-0.021428822387907786
274,6.8500000000000005,-0.054628519355976526,0.0006757197343657941,-3.626459945439429e-11,-0.11757427217816536,-0.0014251102575461416,-0.1866649341565183,0.00739662744261389,-0.02463692979936597
275,6.875,-0.06006663639230553,0.0006304892315092348,-3.433701606842424e-11,-0.08147435255737973,-0.001376342291363823,-0.17760333702691053,0.007445093095344535,-0.02767772210692968
276,6.9,-0.06545368230905114,0.0005823433170086877,-3.076034626167239e-11,-0.04442309538083562,-0.0013215665102791075,-0.1681060874842393,0.007479598695528439,-0.030537545675151524
277,6.925000000000001,-0.07078642210111113,0.0005318152561430428,-2.600334867325062e-11,-0.007004438873856687,-0.0012614096757993317,-0.1582056381331971,0.007500429763712143,-0.0332038527493714
278,6.95,-0.07606166273796655,0.00047943165620253437,-2.052685065873558e-11,0.03019705777470105,-0.0011965007694647977,-0.14793531239294125,0.007507888213731119,-0.03566525263619099
279,6.9750000000000005,-0.08127625505192322,0.0004257085136841746,-1.4758736506209703e-11,0.06660530188087878,-0.0011274670520991497,-0.13732919717420838,0.007502291430374628,-0.03791155626192149
280,7.0,-0.08642709559426255,0.0003711475404569818,-9.074830155693194e-12,0.101661544024896,-0.001054930325736962,-0.12642203436390365,0.007483971343300611,-0.03993381396073102
281,7.025,-0.09151112845821635,0.0003162327851331962,-3.785816529910888e-12,0.13483290802238182,-0.000979503411120462,-0.11524911145028832,0.007453273498880854,-0.041724346381095546
282,7.050000000000001,-0.09652534706771905,0.0002614275626920399,8.700219870513755e-13,0.16562044460198536,-0.0009017868517151301,-0.10384615162115485,0.007410556131618683,-0.04327676843613327
283,7.075,-0.10146679593089947,0.00020717170226236854,4.728773200942647e-12,0.19356658781204727,-0.0008223658532795819,-0.09224920366558924,0.007356189236741644,-0.04458600626032625
284,7.1000000000000005,-0.10633257235731061,0.00015387911990306425,7.698304870458975e-12,0.21826190351250027,-0.0007418074661493243,-0.08049453200725769,0.007290553645530022,-0.04564830717177498
285,7.125,-0.11111982813790977,0.00010193572024669415,9.751996063523408e-12,0.23935103127063165,-0.0006606580155658202,-0.0686185071934555,0.007214040104898947,-0.046461242675330285
286,7.15,-0.11582577118684272,5.169762801201557e-05,1.0919738205813668e-11,0.2565377343708455,-0.0005794407836109313,-0.05665749715962769,0.007127048362706873,-0.047023704577515514
287,7.175000000000001,-0.12044766714409187,3.4897476625214577e-06,1.127715744377005e-11,0.26958898724841107,-0.0004986539446001475,-0.04464775958354656,0.0070299862602171866,-0.047335894318903
288,7.2,-0.12498284093809481,-4.2395353093262544e-05,1.0933958622359894e-11,0.2783380452282057,-0.0004187687541531651,-0.032625335637026714,0.006923268833092178,-0.04739930566339164
289,7.2250000000000005,-0.1294286783074536,-8.56982426846245e-05,1.0022196743131958e-11,0.28268645774115664,-0.0003402279906041528,-0.020625945435808826,0.0068073174222498594,-0.04721670091646675
290,7.25,-0.13378262728088522,-0.000126193116917348,8.685156528486444e-12,0.28260500294408997,-0.00026344464594162755,-0.008684885480273232,0.006682558795864495,-0.04679208087586529
291,7.275,-0.13804219961459885,-0.00016368799310643417,7.0673767626489736e-12,0.27813353861873946,-0.0001888008620845385,0.0031630716292107195,0.006549424283740799,-0.04613064874796934
292,7.300000000000001,-0.14220497218630523,-0.00019802462001595862,5.306204624329781e-12,0.26937978110762073,-0.0001166471070108279,0.014883774928003605,0.006408348925240331,-0.045238768291571446
293,7.325,-0.1462685883450969,-0.00022907811819785286,3.525116113408993e-12,0.2565170405967107,-4.730158406063543e-05,0.02644379001000587,0.006259770631886255,-0.04412391647727071
294,7.3500000000000005,-0.15023075921646914,-0.0002567563667996903,1.828900033316537e-12,0.2397809570230531,1.895013335864157e-05,0.0378104908845091,0.006104129365719521,-0.042794630975552216
295,7.375,-0.154089264961774,-0.00028099915418711006,3.006810487810347e-13,0.21946529602656242,8.185525043266397e-05,0.04895214852563435,0.005941866334426309,-0.04126045280946926
296,7.4,-0.1578419559914427,-0.000301777110799133,-9.993436301151984e-13,0.19591687845133762,0.0001411936926254134,0.05983801588512317,0.005773423204202266,-0.0395318645286885
297,7.425000000000001,-0.16148675413132596,-0.00031909044352516224,-2.0336569900642812e-12,0.16952972972314392,0.00019677785083899965,0.07043840915196262,0.0055992413312652995,-0.03762022428040269
298,7.45,-0.1650216537415483,-0.0003329674915639531,-2.7859209981902105e-12,0.14073854679811254,0.0002484521411854942,0.08072478505561732,0.0054197610128736895,-0.03553769616917373
299,7.4750000000000005,-0.16844472278729367,-0.00034346312420144824,-3.2585083692245853e-12,0.110011590129217,0.00029609239109458545,0.09066981402337632,0.0052354207586520285,-0.03329717731210172
300,7.5,-0.17175410386097206,-0.0003506570012316664,-3.469363349250751e-12,0.0778431160943301,0.00033960506396733993,0.10024744901645796,0.005046656582972948,-0.030912222007765534
301,7.525,-0.17494801515525468,-0.0003546517168498734,-3.448478295206334e-12,0.04474547146353098,0.000378926334974547,0.10943298988409376,0.004853901319087517,-0.02839696344710907
302,7.550000000000001,-0.17802475138649024,-0.0003555708477779122,-3.2342487035483022e-12,0.01124097567501932,0.0004140210308907065,0.1182031430896383,0.00465758395564353,-0.025766033401854817
303,7.575,-0.1809826846680497,-0.00035355692614699887,-2.86993410745063e-12,-0.02214628111004989,0.00044488144705449233,0.12653607667794492,0.004458128996176071,-0.02303448033106977
304,7.6000000000000005,-0.18382026533318227,-0.0003487693572734569,-2.400409712696182e-12,-0.05489859600977307,0.00047152605465669795,0.13441147036861206,0.004255955842101355,-0.02021768634922486
305,7.625,-0.1865360227069896,-0.00034138230192844665,-1.8693473793955106e-12,-0.08651264111601162,0.000493998111581178,0.14181056067528686,0.004051478199691257,-0.0173312834994726
306,7.65,-0.1891285658271709,-0.0003315825420352127,-1.316917814839272e-12,-0.11650715826334737,0.0005123641899668916,0.1487161809669491,0.003845103511453194,-0.014391069773942902
307,7.675000000000001,-0.19159658411320907,-0.0003195673479385856,-7.780613651407378e-13,-0.14443024387387118,0.0005267126335243941,0.1551127964028821,0.00363723241228742,-0.011412925318689506
308,7.7,-0.19393884798371513,-0.0003055423644937688,-2.8133475330561445e-13,-0.16986611426735548,0.0005371519574325046,0.16098653368892113,0.0034282582107424803,-0.00841272925451586
309,7.7250000000000005,-0.19615420942167228,-0.0002897195322274311,1.5169291960800937e-13,-0.19244125085300426,0.0005438092033651842,0.16632520561840608,0.0032185663956382825,-0.00540627753637438
310,7.75,-0.19824160248735603,-0.0002723150587465806,5.065486391290864e-13,-0.2118298351298095,0.0005468282618600449,0.17111833037707364,0.0030085341682765574,-0.0024092022634053713
311,7.775,-0.20020004377874326,-0.0002535474544224085,7.755417756437854e-13,-0.22775839524119082,0.0005463681738432914,0.17535714560683519,0.002798530000408474,0.0005631071609420405
312,7.800000000000001,-0.2020286328392523,-0.00023363564517010334,9.57113885351e-13,-0.24000959876107655,0.0005426014226767189,0.17903461723895828,0.002588913218081746,0.0034955806337952982
313,7.825,-0.20372655251269142,-0.000212797173894107,1.0549431228381899e-12,-0.24842514022235687,0.00053571222759582,0.1821454431225339,0.002380033611441274,0.006373541354188169
314,7.8500000000000005,-0.20529306924532656,-0.0001912465008838112,1.0768937440002916e-12,-0.2529076864117869,0.0005258948488694808,0.1846860514892874,0.0021722310705117234,0.009182776870316059
315,7.875,-0.20672753333500993,-0.00016919341213937576,1.0338954881815525e-12,-0.2534218574166686,0.0005133519144365236,0.18665459431064674,0.001965835246944768,0.011909606841838678
316,7.9,-0.20802937912734956,-0.0001468415432926428,9.388280157737953e-13,-0.24999423658155173,0.000498292777167692,0.18805093561756597,0.0017611652416700335,0.014540947207457206
317,7.925000000000001,-0.20919812515892527,-0.00012438702547542459,8.054732201305571e-13,-0.2427124176802333,0.00048093191126892217,0.1888766348678008,0.001558529318345362,0.01706437047043648
318,7.95,-0.21023337424759825,-0.00010201725818701594,6.475842760518183e-13,-0.23172311249437416,0.0004614873556878894,0.18913492545916155,0.0013582246424608828,0.0194681618384011
319,7.9750000000000005,-0.21113481352998628,-7.990981293484212e-05,4.781057840738113e-13,-0.21722935638609034,0.0004401792117160188,0.1888306885006541,0.0011605370459105834,0.021741370978453682
320,8.0,-0.21190221444621565,-5.8231470175880636e-05,3.0856523532283694e-13,-0.19948686313853148,0.00041722820129714904,0.18797042196634792,0.0009657408168064606,0.023873859174319424
321,8.025,-0.21253543267208935,-3.7137390880376935e-05,1.4864300280815403e-13,-0.17879959310923,0.00039285429186657875,0.18656220536923793,0.0007740985142719163,0.025856341698658858
322,8.05,-0.2130344079988467,-1.6770422881502545e-05,5.916725221168225e-15,-0.15551461040552633,0.000367275392854845,0.18461566010426456,0.0005858608079156569,0.027680425240764917
323,8.075000000000001,-0.21339916416071839,2.739458928288348e-06,-1.1423333417914135e-13,-0.1300163151779443,0.0003407061283034793,0.18214190562099286,0.00040126634165150576,0.029338640257431065
324,8.1,-0.2136298086105168,2.127558053481194e-05,-2.0857839878717807e-13,-0.10272014608591498,0.00031335668935936824,0.17915351159720433,0.00022054162149675598,0.030824468142681194
325,8.125,-0.21372653224353033,3.8734867828751886e-05,-2.758799385123499e-13,-0.07406585539383402,0.0002854317697438947,0.17566444629478714,4.390092694919925e-05,0.032132363140156474
326,8.15,-0.21368960907002313,5.502802057943269e-05,-3.166407940960593e-13,-0.04451046490275094,0.00025712958663650547,0.17169002128881256,-0.00012845375448715165,0.03325776895009824
327,8.175,-0.21351939583667395,7.007956604152633e-05,-3.327969307563124e-13,-0.01452101493899237,0.0002286409887728569,0.16724683276951835,-0.00029633277008724376,0.034197130010914054
328,8.200000000000001,-0.21321633159731662,8.382779762961337e-05,-3.2737693474446606e-13,0.015432779141385293,0.00020014865293855024,0.1623526996250862,-0.0004595588224877687,0.034947897463112075
329,8.225,-0.21278093723337752,9.622460476405252e-05,-3.0415385341274745e-13,0.044885848033707605,0.00017182636944323157,0.15702659852055456,-0.0006179669685803003,0.03550852983080549
330,8.25,-0.21221381492443475,0.00010723520057791123,-2.6731046665546365e-13,0.07338495360197356,0.00014383841658912916,0.15128859619496382,-0.0007714045972525697,0.035878488482880715
331,8.275,-0.21151564756935395,0.00011683775467811357,-2.211349259675647e-13,0.10049562758454661,0.00011633902360520393,0.14515977920485834,-0.0009197313865378448,0.036058227962159066
332,8.3,-0.21068719815848583,0.000125022938574374,-1.6975924623292437e-13,0.12580875823112228,8.947192100477781e-05,0.13866218134755476,-0.0010628192407546575,0.03604918129633756
333,8.325000000000001,-0.20972930909743864,0.00013179339172753453,-1.169486866840936e-13,0.14894672560420713,6.336997684270935e-05,0.13181870900213524,-0.0012005522082384626,0.035853740429041464
334,8.35,-0.2086429014829698,0.0001371631164259268,-6.594586461744827e-14,0.16956899415538862,3.81549168990842e-05,0.12465306462992551,-0.0013328263802855167,0.03547523193285159
335,8.375,-0.20742897433156668,0.0001411568098761387,-1.9369706489849988e-14,0.1873770804149452,1.3937126401220739e-05,0.11718966867924992,-0.0014595497719461588,0.03491788818856683
336,8.4,-0.20608860376131818,0.00014380914199556445,2.0833803639197935e-14,0.20211882405770956,-9.18446948451324e-06,0.10945358014156671,-0.0015806421853197944,0.0341868142361308
337,8.425,-0.20462294212770243,0.00014516398742122938,5.339458476429825e-14,0.21359190205626105,-3.1122449504576245e-05,0.10147041600758755,-0.0016960350560182972,0.03328795052249187
338,8.450000000000001,-0.20303321711394595,0.00014527362020601444,7.768239149629179e-14,0.22164653791755287,-5.180086793640291e-05,0.09326626987279799,-0.0018056712834762453,0.03222803179009638
339,8.475,-0.20132073077663626,0.00014419787956335134,9.364004146413944e-14,0.22618737092296856,-7.115515766864448e-05,0.08486762994182309,-0.0019095050457980326,0.03101454236665418
